time,isAirplaneOn,pkg,userScene,cid,rsrp,rsrq,snr,rat,ValidLinkTimeRate,tcpFwmarkLossRate,tcpKernelLossRate,tcpFwmarkRttAvg,tcpKernelRttAvg,dnsRttAvg,dnsSuccessRate,deltaValidLinkTimeRate,deltaTcpFwmarkLossRate,deltaTcpKernelLossRate,deltaTcpFwmarkRttAvg,deltaTcpKernelRttAvg,deltaDnsRttAvg,deltaDnsSuccessRate,ulRateBps,dlRateBps,linkKeepAliveTime,dataStall
13:56:52,FALSE,,-1,966,-63,-11,35,20,99,0,0,30,28,84,96,99,0,0,28,27,84,96,,,1955,
13:56:52,FALSE,com.miui.home,-1,966,-63,-11,35,20,,,,,,,,,,,,,,,,,,
13:56:54,FALSE,com.miui.home,-1,966,-63,-11,35,20,99,0,0,30,28,84,96,100,-1,-1,-1,-1,5,100,0.71MB/s,3.80MB/s,3972,
13:56:54,FALSE,com.miui.home,-1,966,-63,-11,35,20,,,,,,,,,,,,,,,,,,
13:56:56,FALSE,com.miui.home,-1,966,-63,-11,35,20,99,0,0,30,28,84,96,100,-1,-1,-1,-1,-1,-1,0.61MB/s,2.06MB/s,5963,
13:56:56,FALSE,com.android.phone,-1,966,-63,-11,35,20,,,,,,,,,,,,,,,,,,
13:56:58,FALSE,com.android.phone,-1,966,-63,-11,35,20,99,0,0,30,28,83,96,100,-1,-1,-1,-1,4,66,0.87MB/s,3.92MB/s,7974,
13:56:58,FALSE,com.android.phone,-1,966,-63,-11,35,20,,,,,,,,,,,,,,,,,,
13:57:00,FALSE,com.miui.home,-1,966,-63,-11,35,20,99,0,0,30,28,83,96,100,-1,-1,-1,-1,1,100,0.94MB/s,4.16MB/s,9968,
13:57:00,FALSE,com.miui.home,-1,966,-63,-11,35,20,,,,,,,,,,,,,,,,,,
13:57:02,FALSE,com.miui.home,-1,966,-63,-11,35,20,99,0,0,30,28,83,96,100,-1,-1,-1,-1,-1,-1,0.59MB/s,2.73MB/s,11981,
13:57:02,FALSE,com.miui.home,-1,966,-63,-11,35,20,,,,,,,,,,,,,,,,,,
13:57:04,FALSE,com.miui.home,-1,966,-63,-11,35,20,99,0,0,30,28,83,96,100,-1,-1,-1,-1,0,100,0.92MB/s,2.57MB/s,13978,
13:57:04,FALSE,com.miui.home,-1,966,-63,-11,35,20,,,,,,,,,,,,,,,,,,
13:57:06,FALSE,com.miui.home,-1,966,-63,-11,35,20,99,0,0,30,29,83,96,100,-1,0,-1,38,1,100,0.62MB/s,2.44MB/s,15980,
13:57:06,FALSE,com.android.contacts,-1,966,-63,-11,35,20,,,,,,,,,,,,,,,,,,
13:57:08,FALSE,com.android.contacts,-1,966,-63,-11,35,20,99,0,0,30,29,83,96,100,-1,-1,-1,-1,-1,-1,0.33MB/s,2.47MB/s,17984,
13:57:08,FALSE,com.android.contacts,-1,966,-63,-11,35,20,,,,,,,,,,,,,,,,,,
13:57:10,FALSE,com.android.contacts,-1,966,-63,-11,35,20,99,0,0,30,29,83,96,100,-1,-1,-1,-1,1,100,0.42MB/s,3.85MB/s,19988,
13:57:10,FALSE,com.android.contacts,-1,966,-63,-11,35,20,,,,,,,,,,,,,,,,,,
13:57:12,FALSE,com.android.contacts,-1,966,-63,-11,35,20,99,0,0,30,29,83,96,100,-1,-1,-1,-1,-1,-1,0.42MB/s,5.17MB/s,21994,
13:57:12,FALSE,com.android.contacts,-1,966,-63,-11,35,20,,,,,,,,,,,,,,,,,,
13:57:14,FALSE,com.android.contacts,-1,966,-63,-11,35,20,99,0,0,30,29,83,96,100,-1,-1,-1,-1,178,100,0.25MB/s,3.91MB/s,24003,
13:57:14,FALSE,com.android.contacts,-1,966,-63,-11,35,20,,,,,,,,,,,,,,,,,,
13:57:16,FALSE,com.miui.home,-1,966,-63,-11,35,20,99,0,0,30,29,83,96,100,-1,-1,-1,-1,1,100,0.27MB/s,2.98MB/s,25992,
13:57:16,FALSE,com.android.fileexplorer,-1,966,-63,-11,35,20,,,,,,,,,,,,,,,,,,
13:57:18,FALSE,com.android.fileexplorer,-1,966,-63,-11,35,20,99,0,0,30,29,83,96,100,-1,-1,-1,-1,-1,-1,0.29MB/s,4.23MB/s,28001,
13:57:18,FALSE,com.android.fileexplorer,-1,966,-63,-11,35,20,,,,,,,,,,,,,,,,,,
13:57:20,FALSE,com.android.fileexplorer,-1,966,-60,-11,35,20,99,0,0,30,29,82,96,100,-1,-1,-1,-1,2,100,0.26MB/s,4.34MB/s,30003,
13:57:20,FALSE,com.android.fileexplorer,-1,966,-60,-11,35,20,,,,,,,,,,,,,,,,,,
13:57:22,FALSE,com.android.fileexplorer,-1,966,-60,-11,35,20,99,0,0,30,29,82,96,100,0,-1,-1,-1,2,100,0.22MB/s,3.38MB/s,32009,
13:57:22,FALSE,com.android.fileexplorer,-1,966,-66,-11,35,20,,,,,,,,,,,,,,,,,,
13:57:24,FALSE,com.android.fileexplorer,-1,966,-66,-11,35,20,99,0,0,30,29,82,96,100,0,-1,-1,-1,19,100,0.50MB/s,6.67MB/s,34003,
13:57:24,FALSE,com.android.fileexplorer,-1,966,-66,-11,35,20,,,,,,,,,,,,,,,,,,
13:57:26,FALSE,com.android.fileexplorer,-1,966,-66,-11,35,20,99,0,0,30,29,82,96,100,-1,-1,-1,-1,4,100,0.58MB/s,8.03MB/s,36005,
13:57:26,FALSE,com.miui.home,-1,966,-66,-11,35,20,,,,,,,,,,,,,,,,,,
13:57:28,FALSE,com.duowan.kiwi,-1,966,-66,-11,35,20,99,0,0,30,29,82,96,100,0,-1,-1,-1,18,100,0.33MB/s,4.79MB/s,38017,
13:57:28,FALSE,com.duowan.kiwi,-1,966,-69,-11,34,20,,,,,,,,,,,,,,,,,,
13:57:30,FALSE,com.duowan.kiwi,-1,966,-69,-11,34,20,99,0,0,30,29,82,96,100,-1,-1,-1,-1,-1,-1,0.39MB/s,4.74MB/s,40015,
13:57:30,FALSE,com.duowan.kiwi,-1,966,-69,-11,34,20,,,,,,,,,,,,,,,,,,
13:57:32,FALSE,com.duowan.kiwi,-1,966,-68,-11,34,20,99,0,0,30,29,82,96,100,0,-1,-1,-1,21,100,0.37MB/s,4.73MB/s,42015,
13:57:32,FALSE,com.duowan.kiwi,-1,966,-68,-11,34,20,,,,,,,,,,,,,,,,,,
13:57:34,FALSE,com.duowan.kiwi,-1,966,-68,-11,34,20,99,0,0,30,29,82,96,100,-1,-1,-1,-1,-1,-1,0.37MB/s,3.91MB/s,44020,
13:57:34,FALSE,com.duowan.kiwi,-1,966,-69,-11,34,20,,,,,,,,,,,,,,,,,,
13:57:36,FALSE,com.duowan.kiwi,-1,966,-69,-11,34,20,99,0,0,30,29,82,96,100,-1,0,-1,33,-1,-1,0.28MB/s,4.12MB/s,46023,
13:57:36,FALSE,com.duowan.kiwi,-1,966,-69,-11,34,20,,,,,,,,,,,,,,,,,,
13:57:38,FALSE,com.duowan.kiwi,-1,966,-69,-11,34,20,99,0,0,30,29,82,96,100,-1,-1,-1,-1,-1,-1,0.15MB/s,2.62MB/s,48024,
13:57:38,FALSE,com.duowan.kiwi,-1,966,-69,-11,34,20,,,,,,,,,,,,,,,,,,
13:57:40,FALSE,com.duowan.kiwi,-1,966,-69,-11,34,20,99,0,0,30,29,82,96,100,-1,-1,-1,-1,-1,-1,0.17MB/s,3.28MB/s,50029,
13:57:40,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,,,,,,,,,,,,,,,,,,
13:57:42,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,99,0,0,30,29,82,96,100,-1,-1,-1,-1,-1,-1,0.43MB/s,6.17MB/s,52039,
13:57:42,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,,,,,,,,,,,,,,,,,,
13:57:44,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,99,0,0,30,29,82,96,100,-1,-1,-1,-1,-1,-1,0.41MB/s,7.99MB/s,54038,
13:57:44,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,,,,,,,,,,,,,,,,,,
13:57:46,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,99,0,0,30,29,82,96,100,-1,-1,-1,-1,-1,-1,0.39MB/s,4.39MB/s,56036,
13:57:46,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,,,,,,,,,,,,,,,,,,
13:57:48,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,99,0,0,30,29,82,96,100,-1,-1,-1,-1,-1,-1,0.39MB/s,7.89MB/s,58057,
13:57:48,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,,,,,,,,,,,,,,,,,,
13:57:50,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,99,0,0,30,29,82,96,100,-1,-1,-1,-1,-1,-1,0.33MB/s,5.85MB/s,60062,
13:57:50,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,,,,,,,,,,,,,,,,,,
13:57:52,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,99,0,0,30,29,81,96,100,0,-1,-1,-1,2,100,0.19MB/s,2.07MB/s,62064,
13:57:52,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,,,,,,,,,,,,,,,,,,
13:57:54,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,99,0,0,30,29,81,96,100,-1,-1,-1,-1,-1,-1,0.35MB/s,6.07MB/s,64062,
13:57:54,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,,,,,,,,,,,,,,,,,,
13:57:56,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,99,0,0,30,29,81,96,100,-1,-1,-1,-1,-1,-1,0.48MB/s,8.83MB/s,66070,
13:57:56,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,,,,,,,,,,,,,,,,,,
13:57:58,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,99,0,0,30,29,81,96,100,-1,-1,-1,-1,-1,-1,0.38MB/s,7.45MB/s,68078,
13:57:58,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,,,,,,,,,,,,,,,,,,
13:58:00,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,99,0,0,30,29,81,96,100,-1,-1,-1,-1,-1,-1,0.32MB/s,5.99MB/s,70077,
13:58:00,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,,,,,,,,,,,,,,,,,,
13:58:02,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,99,0,0,30,29,81,96,100,0,-1,-1,-1,-1,-1,0.37MB/s,6.25MB/s,72083,
13:58:02,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,,,,,,,,,,,,,,,,,,
13:58:04,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,99,0,0,30,29,81,96,100,-1,-1,-1,-1,-1,-1,0.42MB/s,6.53MB/s,74090,
13:58:04,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,,,,,,,,,,,,,,,,,,
13:58:06,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,99,0,0,30,29,81,96,100,0,0,-1,34,21,100,0.41MB/s,7.29MB/s,76097,
13:58:06,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,,,,,,,,,,,,,,,,,,
13:58:08,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,99,0,0,30,29,81,96,100,-1,-1,-1,-1,-1,-1,0.31MB/s,5.07MB/s,78098,
13:58:08,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,,,,,,,,,,,,,,,,,,
13:58:10,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,99,0,0,30,29,81,96,100,-1,-1,-1,-1,-1,-1,0.51MB/s,7.03MB/s,80103,
13:58:10,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,,,,,,,,,,,,,,,,,,
13:58:12,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,99,0,0,30,29,81,96,100,0,-1,-1,-1,-1,-1,0.47MB/s,9.09MB/s,82109,
13:58:12,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,,,,,,,,,,,,,,,,,,
13:58:14,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,99,0,0,30,29,81,96,100,-1,-1,-1,-1,-1,-1,0.59MB/s,10.41MB/s,84112,
13:58:14,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,,,,,,,,,,,,,,,,,,
13:58:16,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,99,0,0,30,29,81,96,100,-1,-1,-1,-1,-1,-1,0.44MB/s,8.19MB/s,86116,
13:58:16,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,,,,,,,,,,,,,,,,,,
13:58:18,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,99,0,0,30,29,81,96,100,-1,-1,-1,-1,11,50,0.45MB/s,6.84MB/s,88120,
13:58:18,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,,,,,,,,,,,,,,,,,,
13:58:20,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,99,0,0,30,29,81,96,100,0,-1,-1,-1,174,100,0.52MB/s,9.10MB/s,90121,
13:58:20,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,,,,,,,,,,,,,,,,,,
13:58:22,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,99,0,0,30,29,81,96,100,-1,-1,-1,-1,-1,-1,0.42MB/s,8.27MB/s,92127,
13:58:22,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,,,,,,,,,,,,,,,,,,
13:58:24,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,99,0,0,30,29,81,96,100,-1,-1,-1,-1,-1,-1,0.39MB/s,6.62MB/s,94133,
13:58:24,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,,,,,,,,,,,,,,,,,,
13:58:26,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,99,0,0,30,29,81,96,100,0,-1,-1,-1,-1,-1,0.34MB/s,5.54MB/s,96132,
13:58:26,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,,,,,,,,,,,,,,,,,,
13:58:28,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,99,0,0,30,29,81,96,100,0,-1,-1,-1,-1,-1,0.45MB/s,7.02MB/s,98136,
13:58:28,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,,,,,,,,,,,,,,,,,,
13:58:30,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,99,0,0,30,29,81,96,100,-1,-1,-1,-1,-1,-1,0.38MB/s,5.51MB/s,100140,
13:58:30,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,,,,,,,,,,,,,,,,,,
13:58:32,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,99,0,0,30,29,81,96,100,-1,-1,-1,-1,-1,-1,0.41MB/s,6.86MB/s,102144,
13:58:32,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,,,,,,,,,,,,,,,,,,
13:58:34,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,99,0,0,30,29,81,96,100,0,-1,-1,-1,-1,-1,0.44MB/s,6.53MB/s,104147,
13:58:34,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,,,,,,,,,,,,,,,,,,
13:58:36,FALSE,com.duowan.kiwi,-1,966,-68,-11,35,20,99,0,0,30,29,81,96,100,-1,0,-1,37,-1,-1,0.33MB/s,5.80MB/s,106151,
13:58:36,FALSE,com.duowan.kiwi,-1,966,-69,-11,34,20,,,,,,,,,,,,,,,,,,
13:58:38,FALSE,com.duowan.kiwi,-1,966,-69,-11,34,20,99,0,0,30,29,81,96,100,-1,-1,-1,-1,-1,-1,0.34MB/s,4.88MB/s,108152,
13:58:38,FALSE,com.duowan.kiwi,-1,966,-69,-11,34,20,,,,,,,,,,,,,,,,,,
13:58:40,FALSE,com.duowan.kiwi,-1,966,-69,-11,34,20,99,0,0,30,29,81,96,100,-1,-1,-1,-1,-1,-1,0.52MB/s,5.88MB/s,110165,
13:58:40,FALSE,com.duowan.kiwi,-1,966,-69,-11,34,20,,,,,,,,,,,,,,,,,,
13:58:42,FALSE,com.duowan.kiwi,-1,966,-69,-11,34,20,99,0,0,30,29,81,96,100,-1,-1,-1,-1,-1,-1,0.47MB/s,5.33MB/s,112173,
13:58:42,FALSE,com.duowan.kiwi,-1,966,-69,-11,34,20,,,,,,,,,,,,,,,,,,
13:58:44,FALSE,com.duowan.kiwi,-1,966,-67,-11,34,20,99,0,0,29,29,81,96,100,0,-1,19,-1,25,100,0.50MB/s,6.41MB/s,114176,
13:58:44,FALSE,com.duowan.kiwi,-1,966,-67,-11,34,20,,,,,,,,,,,,,,,,,,
13:58:46,FALSE,com.duowan.kiwi,-1,966,-67,-11,34,20,99,0,0,29,29,81,96,100,-1,-1,-1,-1,-1,-1,0.48MB/s,5.71MB/s,116176,
13:58:46,FALSE,com.duowan.kiwi,-1,966,-67,-11,34,20,,,,,,,,,,,,,,,,,,
13:58:48,FALSE,com.duowan.kiwi,-1,966,-67,-11,34,20,99,0,0,29,29,81,96,100,0,-1,-1,-1,-1,-1,0.46MB/s,6.72MB/s,118185,
13:58:48,FALSE,com.duowan.kiwi,-1,966,-67,-11,34,20,,,,,,,,,,,,,,,,,,
13:58:50,FALSE,com.duowan.kiwi,-1,966,-67,-11,34,20,99,0,0,29,29,81,96,100,-1,-1,-1,-1,-1,-1,0.48MB/s,8.03MB/s,120187,
13:58:50,FALSE,com.duowan.kiwi,-1,966,-67,-11,34,20,,,,,,,,,,,,,,,,,,
13:58:52,FALSE,com.duowan.kiwi,-1,966,-67,-11,34,20,99,0,0,29,29,81,96,100,0,-1,-1,-1,174,100,0.32MB/s,5.24MB/s,122193,
13:58:52,FALSE,com.duowan.kiwi,-1,966,-67,-11,34,20,,,,,,,,,,,,,,,,,,
13:58:54,FALSE,com.duowan.kiwi,-1,966,-67,-11,34,20,99,0,0,29,29,81,96,100,-1,-1,-1,-1,-1,-1,0.12MB/s,1.55MB/s,124199,
13:58:54,FALSE,com.duowan.kiwi,-1,966,-67,-11,34,20,,,,,,,,,,,,,,,,,,
13:58:56,FALSE,com.duowan.kiwi,-1,966,-67,-11,34,20,99,0,0,29,29,81,96,100,-1,-1,-1,-1,-1,-1,0.18MB/s,1.49MB/s,126199,
13:58:56,FALSE,com.duowan.kiwi,-1,966,-67,-11,34,20,,,,,,,,,,,,,,,,,,
13:58:58,FALSE,com.duowan.kiwi,-1,966,-67,-11,34,20,99,0,0,29,29,81,96,100,-1,-1,-1,-1,-1,-1,0.46MB/s,6.34MB/s,128207,
13:58:58,FALSE,com.duowan.kiwi,-1,966,-67,-11,34,20,,,,,,,,,,,,,,,,,,
13:59:00,FALSE,com.duowan.kiwi,-1,966,-67,-11,34,20,99,0,0,29,29,81,96,100,-1,-1,-1,-1,-1,-1,0.35MB/s,4.35MB/s,130204,
13:59:00,FALSE,com.duowan.kiwi,-1,966,-67,-11,34,20,,,,,,,,,,,,,,,,,,
13:59:02,FALSE,com.duowan.kiwi,-1,966,-67,-11,34,20,99,0,0,29,29,81,96,100,-1,-1,-1,-1,-1,-1,0.38MB/s,5.29MB/s,132210,
13:59:02,FALSE,com.duowan.kiwi,-1,966,-67,-11,34,20,,,,,,,,,,,,,,,,,,
13:59:04,FALSE,com.duowan.kiwi,-1,966,-67,-11,34,20,99,0,0,29,29,81,96,100,-1,-1,-1,-1,-1,-1,0.43MB/s,6.35MB/s,134215,
13:59:04,FALSE,com.duowan.kiwi,3,966,-67,-11,34,20,,,,,,,,,,,,,,,,,,
13:59:06,FALSE,com.duowan.kiwi,3,966,-67,-11,34,20,99,0,0,29,30,81,96,100,-1,0,-1,38,-1,-1,0.23MB/s,3.50MB/s,136219,
13:59:06,FALSE,com.duowan.kiwi,3,966,-67,-11,34,20,,,,,,,,,,,,,,,,,,
13:59:08,FALSE,com.duowan.kiwi,3,966,-67,-11,34,20,99,0,0,29,30,81,96,100,-1,-1,-1,-1,-1,-1,0.43MB/s,5.96MB/s,138223,
13:59:08,FALSE,com.duowan.kiwi,3,966,-67,-11,34,20,,,,,,,,,,,,,,,,,,
13:59:10,FALSE,com.duowan.kiwi,3,966,-67,-11,34,20,99,0,0,29,30,81,96,100,-1,-1,-1,-1,-1,-1,0.45MB/s,9.55MB/s,140223,
13:59:10,FALSE,com.duowan.kiwi,3,966,-67,-11,34,20,,,,,,,,,,,,,,,,,,
13:59:12,FALSE,com.duowan.kiwi,3,966,-67,-11,34,20,99,0,0,29,30,81,96,100,-1,-1,-1,-1,-1,-1,0.41MB/s,7.22MB/s,142236,
13:59:12,FALSE,com.duowan.kiwi,3,966,-67,-11,34,20,,,,,,,,,,,,,,,,,,
13:59:14,FALSE,com.duowan.kiwi,3,966,-67,-11,34,20,99,0,0,29,30,81,96,100,-1,-1,-1,-1,-1,-1,0.50MB/s,8.00MB/s,144235,
13:59:14,FALSE,com.duowan.kiwi,3,966,-67,-11,34,20,,,,,,,,,,,,,,,,,,
13:59:16,FALSE,com.duowan.kiwi,3,966,-67,-11,34,20,99,0,0,29,30,81,96,100,0,-1,-1,-1,17,100,0.40MB/s,6.45MB/s,146247,
13:59:16,FALSE,com.duowan.kiwi,3,966,-67,-11,34,20,,,,,,,,,,,,,,,,,,
13:59:18,FALSE,com.duowan.kiwi,3,966,-67,-11,34,20,99,0,0,29,30,81,96,100,-1,-1,-1,-1,-1,-1,0.33MB/s,4.19MB/s,148247,
13:59:18,FALSE,com.duowan.kiwi,3,966,-67,-11,34,20,,,,,,,,,,,,,,,,,,
13:59:20,FALSE,com.duowan.kiwi,3,966,-67,-11,34,20,99,0,0,29,30,80,96,100,-1,-1,-1,-1,41,87,0.47MB/s,6.61MB/s,150246,
13:59:20,FALSE,com.duowan.kiwi,3,966,-67,-11,34,20,,,,,,,,,,,,,,,,,,
13:59:22,FALSE,com.duowan.kiwi,3,966,-67,-11,34,20,99,0,0,29,30,80,96,100,-1,-1,-1,-1,-1,-1,0.42MB/s,6.53MB/s,152246,
13:59:22,FALSE,com.duowan.kiwi,3,966,-67,-11,34,20,,,,,,,,,,,,,,,,,,
13:59:24,FALSE,com.duowan.kiwi,3,966,-67,-11,34,20,99,0,0,29,30,80,96,100,-1,-1,-1,-1,-1,-1,0.34MB/s,5.28MB/s,154248,
13:59:24,FALSE,com.duowan.kiwi,3,966,-67,-11,34,20,,,,,,,,,,,,,,,,,,
13:59:26,FALSE,com.duowan.kiwi,3,966,-67,-11,34,20,99,0,0,29,30,80,96,100,-1,-1,-1,-1,-1,-1,0.55MB/s,8.22MB/s,156251,
13:59:26,FALSE,com.duowan.kiwi,3,966,-67,-11,34,20,,,,,,,,,,,,,,,,,,
13:59:28,FALSE,com.duowan.kiwi,3,966,-67,-11,34,20,99,0,0,29,30,80,96,100,-1,-1,-1,-1,-1,-1,0.33MB/s,4.33MB/s,158260,
13:59:28,FALSE,com.duowan.kiwi,3,966,-67,-11,34,20,,,,,,,,,,,,,,,,,,
13:59:30,FALSE,com.duapps.recorder,3,966,-67,-11,34,20,99,0,0,29,30,80,96,100,-1,-1,-1,-1,48,100,0.34MB/s,4.96MB/s,160265,
13:59:30,FALSE,com.android.systemui,3,966,-69,-11,35,20,,,,,,,,,,,,,,,,,,
13:59:32,FALSE,com.android.systemui,3,966,-69,-11,35,20,99,0,0,29,30,80,96,100,0,-1,-1,-1,169,100,0.38MB/s,5.95MB/s,162260,
13:59:32,FALSE,com.duowan.kiwi,3,966,-69,-11,35,20,,,,,,,,,,,,,,,,,,
13:59:34,FALSE,com.android.systemui,3,966,-69,-11,35,20,99,0,0,29,30,80,96,100,-1,-1,-1,-1,72,100,0.31MB/s,5.21MB/s,164266,
13:59:34,FALSE,com.duowan.kiwi,3,966,-69,-11,35,20,,,,,,,,,,,,,,,,,,
13:59:36,FALSE,com.duowan.kiwi,3,966,-69,-11,35,20,99,0,0,29,30,80,96,100,-1,0,-1,39,1,100,0.32MB/s,4.37MB/s,166267,
13:59:36,FALSE,com.duowan.kiwi,3,966,-76,-11,33,20,,,,,,,,,,,,,,,,,,
13:59:38,FALSE,com.duowan.kiwi,3,966,-76,-11,33,20,99,0,0,29,30,80,96,100,-1,-1,-1,-1,2,100,0.42MB/s,7.58MB/s,168272,
13:59:38,FALSE,com.duowan.kiwi,3,966,-76,-11,33,20,,,,,,,,,,,,,,,,,,
13:59:40,FALSE,com.duowan.kiwi,3,966,-76,-11,33,20,99,0,0,29,30,80,96,100,-1,-1,-1,-1,171,100,0.46MB/s,6.71MB/s,170272,
13:59:40,FALSE,com.duowan.kiwi,3,966,-76,-11,33,20,,,,,,,,,,,,,,,,,,
13:59:42,FALSE,com.duowan.kiwi,3,966,-76,-11,33,20,99,0,0,29,30,80,96,100,-1,-1,-1,-1,-1,-1,0.49MB/s,6.45MB/s,172273,
13:59:42,FALSE,com.duowan.kiwi,3,966,-76,-11,33,20,,,,,,,,,,,,,,,,,,
13:59:44,FALSE,com.duowan.kiwi,3,966,-76,-11,33,20,99,0,0,29,30,80,96,100,-1,-1,-1,-1,105,100,0.42MB/s,6.95MB/s,174279,
13:59:44,FALSE,com.duowan.kiwi,3,966,-76,-11,33,20,,,,,,,,,,,,,,,,,,
13:59:46,FALSE,com.duowan.kiwi,3,966,-76,-11,33,20,99,0,0,29,30,80,96,100,-1,-1,-1,-1,20,100,0.46MB/s,5.66MB/s,176284,
13:59:46,FALSE,com.duowan.kiwi,3,966,-76,-11,33,20,,,,,,,,,,,,,,,,,,
13:59:48,FALSE,com.duowan.kiwi,3,966,-76,-11,33,20,99,0,0,29,30,80,96,100,0,-1,-1,-1,-1,-1,0.49MB/s,6.76MB/s,178287,
13:59:48,FALSE,com.duowan.kiwi,3,966,-76,-11,33,20,,,,,,,,,,,,,,,,,,
13:59:50,FALSE,com.duowan.kiwi,3,966,-76,-11,33,20,99,0,0,29,30,80,96,100,-1,-1,-1,-1,5,100,0.53MB/s,7.61MB/s,180291,
13:59:50,FALSE,com.duowan.kiwi,3,966,-76,-11,33,20,,,,,,,,,,,,,,,,,,
13:59:52,FALSE,com.duowan.kiwi,3,966,-76,-11,33,20,99,0,0,29,30,79,96,100,-1,-1,-1,-1,2,100,0.49MB/s,7.53MB/s,182295,
13:59:52,FALSE,com.duowan.kiwi,3,966,-76,-11,33,20,,,,,,,,,,,,,,,,,,
13:59:54,FALSE,com.duowan.kiwi,3,966,-76,-11,33,20,99,0,0,29,30,79,96,100,-1,-1,-1,-1,-1,-1,0.37MB/s,5.45MB/s,184298,
13:59:54,FALSE,com.duowan.kiwi,3,966,-76,-11,33,20,,,,,,,,,,,,,,,,,,
13:59:56,FALSE,com.duowan.kiwi,3,966,-76,-11,33,20,99,0,0,29,30,79,96,100,-1,-1,-1,-1,4,100,0.36MB/s,5.59MB/s,186300,
13:59:56,FALSE,com.duowan.kiwi,3,966,-76,-11,33,20,,,,,,,,,,,,,,,,,,
13:59:58,FALSE,com.duowan.kiwi,3,966,-76,-11,33,20,99,0,0,29,30,79,96,100,-1,-1,-1,-1,5,100,0.43MB/s,6.11MB/s,188309,
13:59:58,FALSE,com.duowan.kiwi,3,966,-76,-11,33,20,,,,,,,,,,,,,,,,,,
14:00:00,FALSE,com.duowan.kiwi,3,966,-76,-11,33,20,99,0,0,29,30,79,96,100,-1,-1,-1,-1,26,100,0.43MB/s,7.10MB/s,190310,
14:00:00,FALSE,com.duowan.kiwi,3,966,-76,-11,33,20,,,,,,,,,,,,,,,,,,
14:00:02,FALSE,com.duowan.kiwi,3,966,-76,-11,33,20,99,0,0,29,30,79,96,100,-1,-1,-1,-1,1,100,0.48MB/s,5.81MB/s,192315,
14:00:02,FALSE,com.duowan.kiwi,3,966,-76,-11,33,20,,,,,,,,,,,,,,,,,,
