time,isAirplaneOn,pkg,userScene,cid,rsrp,rsrq,snr,rat,ValidLinkTimeRate,tcpFwmarkLossRate,tcpKernelLossRate,tcpFwmarkRttAvg,tcpKernelRttAvg,dnsRttAvg,dnsSuccessRate,deltaValidLinkTimeRate,deltaTcpFwmarkLossRate,deltaTcpKernelLossRate,deltaTcpFwmarkRttAvg,deltaTcpKernelRttAvg,deltaDnsRttAvg,deltaDnsSuccessRate,ulRateBps,dlRateBps,linkKeepAliveTime,dataStall
15:09:23,FALSE,,-1,469,-88,-11,14,20,99,48,1,24,32,325,94,99,48,1,20,31,323,94,,,315,
15:09:23,FALSE,,-1,469,-88,-11,14,20,,,,,,,,,,,,,,,,,,
15:09:25,FALSE,com.miui.home,-1,469,-88,-11,14,20,99,48,1,24,32,325,94,100,-1,-1,-1,-1,-1,-1,0.00KB/s,0.00KB/s,2321,
15:09:25,FALSE,com.miui.home,-1,469,-88,-11,14,20,,,,,,,,,,,,,,,,,,
15:09:27,FALSE,com.miui.home,-1,469,-88,-11,14,20,99,48,1,24,32,325,94,100,-1,-1,-1,-1,-1,-1,0.00KB/s,0.00KB/s,4328,
15:09:27,FALSE,com.miui.home,-1,468,-85,-11,18,20,,,,,,,,,,,,,,,,,,
15:09:29,FALSE,com.miui.home,-1,468,-85,-11,18,20,99,48,1,24,32,325,94,100,-1,-1,-1,-1,-1,-1,1.68KB/s,0.25KB/s,6329,
15:09:29,FALSE,com.miui.home,-1,468,-85,-11,18,20,,,,,,,,,,,,,,,,,,
15:09:31,FALSE,com.miui.home,-1,468,-85,-11,18,20,99,48,1,24,32,325,94,100,-1,-1,-1,-1,-1,-1,0.00KB/s,0.00KB/s,8337,
15:09:31,FALSE,com.miui.home,-1,468,-85,-11,18,20,,,,,,,,,,,,,,,,,,
15:09:33,FALSE,com.miui.home,-1,468,-85,-11,18,20,99,48,1,24,32,325,94,100,-1,-1,-1,-1,-1,-1,0.00KB/s,0.00KB/s,10343,
15:09:33,FALSE,com.miui.home,-1,468,-85,-11,18,20,,,,,,,,,,,,,,,,,,
15:09:35,FALSE,com.miui.home,-1,468,-85,-11,18,20,99,48,1,24,32,325,94,100,-1,-1,-1,-1,-1,-1,0.00KB/s,0.00KB/s,12349,
15:09:35,FALSE,com.miui.home,-1,468,-74,-11,26,20,,,,,,,,,,,,,,,,,,
15:09:37,FALSE,com.miui.home,-1,468,-74,-11,26,20,99,48,1,24,32,325,94,100,-1,-1,-1,-1,-1,-1,0.00KB/s,0.00KB/s,14360,
15:09:37,FALSE,com.miui.home,-1,28,-74,-11,26,20,,,,,,,,,,,,,,,,,,
15:09:39,FALSE,com.miui.home,-1,28,-86,-11,20,20,99,48,1,24,32,325,94,100,-1,-1,-1,-1,-1,-1,0.00KB/s,0.00KB/s,16359,
15:09:39,FALSE,com.miui.home,-1,28,-86,-11,20,20,,,,,,,,,,,,,,,,,,
15:09:41,FALSE,com.miui.home,-1,28,-86,-11,20,20,99,48,1,24,32,325,94,100,-1,-1,-1,-1,-1,-1,0.00KB/s,0.00KB/s,18359,
15:09:41,FALSE,com.miui.home,-1,28,-86,-11,20,20,,,,,,,,,,,,,,,,,,
15:09:43,FALSE,com.miui.home,-1,28,-88,-11,16,20,99,48,1,24,32,325,94,100,-1,-1,-1,-1,-1,-1,0.00KB/s,0.00KB/s,20361,
15:09:43,FALSE,com.miui.home,-1,28,-88,-11,16,20,,,,,,,,,,,,,,,,,,
15:09:45,FALSE,com.miui.home,-1,28,-88,-11,16,20,99,48,1,24,32,325,94,100,-1,0,-1,32,-1,-1,0.00KB/s,0.00KB/s,22359,
15:09:45,FALSE,com.duowan.kiwi,-1,28,-84,-11,16,20,,,,,,,,,,,,,,,,,,
15:09:47,FALSE,com.duowan.kiwi,-1,28,-84,-11,16,20,99,47,1,22,32,224,95,100,0,-1,21,-1,44,96,0.15MB/s,11.94MB/s,24364,
15:09:47,FALSE,com.duowan.kiwi,-1,28,-84,-11,16,20,,,,,,,,,,,,,,,,,,
15:09:49,FALSE,com.duowan.kiwi,-1,28,-84,-11,16,20,99,46,1,22,32,192,95,100,0,-1,-1,-1,23,98,0.36MB/s,6.05MB/s,26364,
15:09:49,FALSE,com.duowan.kiwi,-1,28,-84,-11,16,20,,,,,,,,,,,,,,,,,,
15:09:51,FALSE,com.duowan.kiwi,-1,472,-84,-11,16,20,99,46,1,22,32,189,95,100,0,-1,-1,-1,20,100,0.43MB/s,3.96MB/s,28370,
15:09:51,FALSE,com.duowan.kiwi,-1,471,-84,-11,16,20,,,,,,,,,,,,,,,,,,
15:09:53,FALSE,com.duowan.kiwi,-1,471,-84,-11,16,20,99,45,1,21,32,178,95,100,0,-1,14,-1,18,95,0.86MB/s,7.47MB/s,30371,
15:09:53,FALSE,com.duowan.kiwi,-1,471,-70,-11,15,20,,,,,,,,,,,,,,,,,,
15:09:55,FALSE,com.duowan.kiwi,-1,471,-70,-11,15,20,99,45,1,21,32,202,95,100,0,-1,-1,-1,1024,100,0.46MB/s,6.90MB/s,32378,
15:09:55,FALSE,com.duowan.kiwi,-1,27,-70,-11,15,20,,,,,,,,,,,,,,,,,,
15:09:57,FALSE,com.duowan.kiwi,-1,27,-67,-11,14,20,99,45,1,21,32,196,96,100,0,-1,-1,-1,17,100,0.54MB/s,4.74MB/s,34381,
15:09:57,FALSE,com.duowan.kiwi,-1,27,-67,-11,14,20,,,,,,,,,,,,,,,,,,
15:09:59,FALSE,com.duowan.kiwi,-1,27,-67,-11,14,20,99,45,1,21,32,193,96,100,0,-1,-1,-1,12,100,0.70MB/s,7.45MB/s,36387,
15:09:59,FALSE,com.duowan.kiwi,-1,27,-71,-11,15,20,,,,,,,,,,,,,,,,,,
15:10:01,FALSE,com.duowan.kiwi,-1,27,-71,-11,15,20,99,45,1,21,32,202,96,100,0,-1,20,-1,514,90,0.62MB/s,5.81MB/s,38389,
15:10:01,FALSE,com.duowan.kiwi,-1,27,-71,-11,15,20,,,,,,,,,,,,,,,,,,
15:10:03,FALSE,com.duowan.kiwi,-1,27,-78,-11,18,20,99,45,1,24,32,219,96,100,0,-1,42,-1,871,100,0.51MB/s,4.74MB/s,40392,
15:10:03,FALSE,com.duowan.kiwi,-1,27,-78,-11,18,20,,,,,,,,,,,,,,,,,,
15:10:05,FALSE,com.duowan.kiwi,-1,198,-78,-11,18,20,99,45,1,24,32,243,96,100,0,-1,-1,-1,2519,100,0.41MB/s,4.43MB/s,42396,
15:10:05,FALSE,com.duowan.kiwi,-1,198,-78,-11,18,20,,,,,,,,,,,,,,,,,,
15:10:07,FALSE,com.duowan.kiwi,-1,198,-78,-11,18,20,99,44,1,24,32,239,96,100,0,-1,-1,-1,63,100,0.41MB/s,4.09MB/s,44400,
15:10:07,FALSE,com.duowan.kiwi,-1,198,-78,-11,18,20,,,,,,,,,,,,,,,,,,
15:10:09,FALSE,com.duowan.kiwi,-1,27,-78,-11,18,20,99,44,1,24,32,239,96,100,0,-1,-1,-1,-1,-1,0.33MB/s,4.50MB/s,46439,
15:10:09,FALSE,com.miui.home,-1,27,-78,-11,18,20,,,,,,,,,,,,,,,,,,
15:10:11,FALSE,com.miui.home,-1,27,-78,-11,18,20,99,44,1,24,32,238,96,100,0,-1,-1,-1,2,100,0.41MB/s,6.14MB/s,48403,
15:10:11,FALSE,com.miui.home,-1,27,-90,-12,8,20,,,,,,,,,,,,,,,,,,
15:10:13,FALSE,com.bsp.catchlog,-1,451,-90,-12,8,20,99,44,1,24,32,236,96,100,0,-1,-1,-1,26,100,0.60MB/s,6.07MB/s,50409,
15:10:13,FALSE,com.bsp.catchlog,-1,451,-90,-12,8,20,,,,,,,,,,,,,,,,,,
15:10:15,FALSE,com.bsp.catchlog,-1,451,-90,-12,8,20,99,44,0,24,32,234,96,100,0,0,-1,33,13,100,0.59MB/s,9.52MB/s,52416,
15:10:15,FALSE,com.bsp.catchlog,-1,451,-90,-12,8,20,,,,,,,,,,,,,,,,,,
15:10:17,FALSE,com.bsp.catchlog,-1,451,-90,-12,8,20,99,44,0,24,32,245,96,100,0,-1,-1,-1,1698,100,0.29MB/s,3.07MB/s,54424,
15:10:17,FALSE,com.bsp.catchlog,-1,452,-90,-12,8,20,,,,,,,,,,,,,,,,,,
15:10:19,FALSE,com.bsp.catchlog,3,452,-90,-12,8,20,99,44,0,24,32,244,96,100,0,-1,-1,-1,1,100,0.16MB/s,2.05MB/s,56442,
15:10:19,FALSE,com.bsp.catchlog,3,452,-90,-12,8,20,,,,,,,,,,,,,,,,,,
15:10:21,FALSE,com.bsp.catchlog,3,452,-90,-12,8,20,99,44,0,24,32,242,96,100,0,-1,-1,-1,15,66,0.23MB/s,4.58MB/s,58436,
15:10:21,FALSE,com.bsp.catchlog,3,452,-90,-12,8,20,,,,,,,,,,,,,,,,,,
15:10:23,FALSE,com.bsp.catchlog,3,450,-76,-11,21,20,99,44,0,24,32,240,96,100,0,-1,-1,-1,21,100,0.43MB/s,7.59MB/s,60440,
15:10:23,FALSE,com.bsp.catchlog,3,606,-76,-11,21,20,,,,,,,,,,,,,,,,,,
15:10:25,FALSE,com.bsp.catchlog,3,606,-76,-11,21,20,99,44,0,24,32,240,96,100,-1,-1,-1,-1,-1,-1,0.46MB/s,8.22MB/s,62440,
15:10:25,FALSE,com.bsp.catchlog,3,606,-76,-11,21,20,,,,,,,,,,,,,,,,,,
15:10:27,FALSE,com.bsp.catchlog,3,606,-76,-11,21,20,99,44,0,24,32,240,96,100,0,-1,-1,-1,-1,-1,0.30MB/s,5.22MB/s,64443,
15:10:27,FALSE,com.bsp.catchlog,3,437,-76,-11,21,20,,,,,,,,,,,,,,,,,,
15:10:29,FALSE,com.bsp.catchlog,3,437,-76,-11,21,20,99,44,0,24,32,240,96,100,0,-1,-1,-1,-1,-1,0.50MB/s,6.21MB/s,66446,
15:10:29,FALSE,com.bsp.catchlog,3,437,-76,-11,21,20,,,,,,,,,,,,,,,,,,
15:10:31,FALSE,com.bsp.catchlog,3,273,-76,-11,21,20,99,44,0,24,32,239,96,100,0,-1,-1,-1,20,100,0.44MB/s,7.09MB/s,68441,
15:10:31,FALSE,com.miui.home,3,273,-76,-11,21,20,,,,,,,,,,,,,,,,,,
15:10:33,FALSE,com.miui.home,3,273,-76,-11,21,20,99,44,0,24,32,239,96,100,-1,-1,-1,-1,-1,-1,0.34MB/s,6.03MB/s,70449,
15:10:33,FALSE,com.duowan.kiwi,3,273,-76,-11,21,20,,,,,,,,,,,,,,,,,,
15:10:35,FALSE,com.duowan.kiwi,3,273,-76,-11,21,20,99,44,0,24,32,239,96,100,0,-1,-1,-1,21,100,0.43MB/s,7.45MB/s,72452,
15:10:35,FALSE,com.duowan.kiwi,3,273,-76,-11,21,20,,,,,,,,,,,,,,,,,,
15:10:37,FALSE,com.duowan.kiwi,3,274,-76,-11,21,20,99,44,0,24,32,239,96,100,-1,-1,-1,-1,-1,-1,0.52MB/s,7.83MB/s,74450,
15:10:37,FALSE,com.duowan.kiwi,3,290,-76,-11,21,20,,,,,,,,,,,,,,,,,,
15:10:39,FALSE,com.duowan.kiwi,3,290,-76,-11,21,20,99,44,0,24,32,239,96,100,0,-1,-1,-1,-1,-1,0.37MB/s,5.95MB/s,76457,
15:10:39,FALSE,com.duowan.kiwi,3,290,-76,-11,21,20,,,,,,,,,,,,,,,,,,
15:10:41,FALSE,com.duowan.kiwi,3,290,-76,-11,21,20,99,44,0,24,32,239,96,100,0,-1,-1,-1,-1,-1,0.39MB/s,6.54MB/s,78462,
15:10:41,FALSE,com.duowan.kiwi,3,290,-76,-11,21,20,,,,,,,,,,,,,,,,,,
15:10:43,FALSE,com.duowan.kiwi,3,288,-76,-11,21,20,99,44,0,24,32,239,96,100,-1,-1,-1,-1,-1,-1,0.45MB/s,7.39MB/s,80460,
15:10:43,FALSE,com.duowan.kiwi,3,288,-76,-11,21,20,,,,,,,,,,,,,,,,,,
15:10:45,FALSE,com.duowan.kiwi,3,288,-71,-11,26,20,99,44,0,24,32,239,96,100,-1,0,-1,33,-1,-1,0.49MB/s,9.17MB/s,82465,
15:10:45,FALSE,com.duowan.kiwi,3,288,-71,-11,26,20,,,,,,,,,,,,,,,,,,
15:10:47,FALSE,com.duowan.kiwi,3,288,-71,-11,26,20,99,44,0,24,32,239,96,100,0,-1,-1,-1,-1,-1,0.31MB/s,6.05MB/s,84471,
15:10:47,FALSE,com.duowan.kiwi,1,288,-75,-11,22,20,,,,,,,,,,,,,,,,,,
15:10:49,FALSE,com.duowan.kiwi,2,288,-75,-11,22,20,99,44,0,24,32,239,96,100,-1,-1,-1,-1,-1,-1,0.43MB/s,7.35MB/s,86475,
15:10:49,FALSE,com.duowan.kiwi,2,288,-75,-11,22,20,,,,,,,,,,,,,,,,,,
15:10:51,FALSE,com.duowan.kiwi,2,288,-75,-11,22,20,99,44,0,24,32,239,96,100,-1,-1,-1,-1,-1,-1,0.52MB/s,9.19MB/s,88479,
15:10:51,FALSE,com.duowan.kiwi,2,288,-75,-11,22,20,,,,,,,,,,,,,,,,,,
15:10:53,FALSE,com.duowan.kiwi,2,288,-75,-11,22,20,99,44,0,24,32,239,96,100,-1,-1,-1,-1,-1,-1,0.50MB/s,7.59MB/s,90484,
15:10:53,FALSE,com.duowan.kiwi,2,288,-92,-12,5,20,,,,,,,,,,,,,,,,,,
15:10:55,FALSE,com.duowan.kiwi,2,274,-92,-12,5,20,99,44,0,24,32,238,96,100,0,-1,-1,-1,102,100,0.39MB/s,5.49MB/s,92488,
15:10:55,FALSE,com.duowan.kiwi,2,274,-92,-12,5,20,,,,,,,,,,,,,,,,,,
15:10:57,FALSE,com.duowan.kiwi,2,274,-93,-12,5,20,99,44,0,24,32,238,96,100,-1,-1,-1,-1,-1,-1,0.38MB/s,6.12MB/s,94488,
15:10:57,FALSE,com.duowan.kiwi,2,274,-93,-12,5,20,,,,,,,,,,,,,,,,,,
15:10:59,FALSE,com.duowan.kiwi,2,274,-93,-12,5,20,99,44,0,24,32,238,96,100,-1,-1,-1,-1,-1,-1,0.53MB/s,7.83MB/s,96496,
15:10:59,FALSE,com.duapps.recorder,2,274,-93,-12,5,20,,,,,,,,,,,,,,,,,,
15:11:01,FALSE,com.duapps.recorder,2,314,-92,-11,6,20,99,44,0,24,32,237,96,100,0,-1,-1,-1,107,83,0.45MB/s,7.41MB/s,98502,
15:11:01,FALSE,com.duapps.recorder,2,314,-92,-11,6,20,,,,,,,,,,,,,,,,,,
15:11:03,FALSE,com.duapps.recorder,2,58,-92,-11,6,20,99,44,0,24,32,236,96,100,0,-1,-1,-1,11,100,0.34MB/s,4.61MB/s,100503,
15:11:03,FALSE,com.android.systemui,1,58,-84,-11,9,20,,,,,,,,,,,,,,,,,,
15:11:05,FALSE,com.duowan.kiwi,1,58,-84,-11,9,20,99,44,0,24,32,236,96,100,0,-1,-1,-1,-1,-1,0.50MB/s,8.16MB/s,102502,
15:11:05,FALSE,com.duowan.kiwi,1,58,-84,-11,9,20,,,,,,,,,,,,,,,,,,
15:11:07,FALSE,com.duowan.kiwi,1,58,-84,-11,9,20,99,44,0,24,32,234,96,100,0,-1,-1,-1,40,100,0.33MB/s,5.49MB/s,104497,
15:11:07,FALSE,com.android.systemui,1,58,-84,-11,9,20,,,,,,,,,,,,,,,,,,
15:11:09,FALSE,com.android.systemui,1,58,-84,-11,9,20,99,44,0,24,32,234,96,100,0,-1,-1,-1,-1,-1,0.47MB/s,8.00MB/s,106510,
15:11:09,FALSE,com.duowan.kiwi,1,58,-84,-11,9,20,,,,,,,,,,,,,,,,,,
15:11:11,FALSE,com.duowan.kiwi,1,58,-84,-11,9,20,99,44,0,24,32,234,96,100,0,-1,-1,-1,-1,-1,0.59MB/s,9.89MB/s,108505,
15:11:11,FALSE,com.duowan.kiwi,1,58,-84,-11,9,20,,,,,,,,,,,,,,,,,,
15:11:13,FALSE,com.duowan.kiwi,1,58,-84,-11,9,20,99,44,0,24,32,234,96,100,-1,-1,-1,-1,-1,-1,0.43MB/s,5.80MB/s,110509,
15:11:13,FALSE,com.duowan.kiwi,1,58,-84,-11,9,20,,,,,,,,,,,,,,,,,,
15:11:15,FALSE,com.duowan.kiwi,1,57,-84,-11,9,20,99,44,0,24,32,234,96,100,0,0,-1,32,2,100,0.46MB/s,7.88MB/s,112512,
15:11:15,FALSE,com.duowan.kiwi,1,57,-84,-11,9,20,,,,,,,,,,,,,,,,,,
15:11:17,FALSE,com.duowan.kiwi,1,57,-84,-11,9,20,99,44,0,24,32,234,96,100,-1,-1,-1,-1,-1,-1,0.49MB/s,6.55MB/s,114515,
15:11:17,FALSE,com.duowan.kiwi,1,57,-84,-11,9,20,,,,,,,,,,,,,,,,,,
15:11:19,FALSE,com.duowan.kiwi,1,57,-84,-11,9,20,99,44,0,24,32,234,96,100,0,-1,-1,-1,-1,-1,0.31MB/s,4.44MB/s,116518,
15:11:19,FALSE,com.duowan.kiwi,1,57,-84,-11,9,20,,,,,,,,,,,,,,,,,,
15:11:21,FALSE,com.duowan.kiwi,1,57,-74,-11,21,20,99,44,0,24,32,234,96,100,0,-1,-1,-1,-1,-1,0.44MB/s,6.04MB/s,118521,
15:11:21,FALSE,com.duowan.kiwi,1,592,-74,-11,21,20,,,,,,,,,,,,,,,,,,
15:11:23,FALSE,com.duowan.kiwi,1,57,-74,-11,21,20,99,44,0,24,32,234,96,100,-1,-1,-1,-1,-1,-1,0.53MB/s,8.66MB/s,120520,
15:11:23,FALSE,com.duowan.kiwi,1,591,-77,-11,19,20,,,,,,,,,,,,,,,,,,
15:11:25,FALSE,com.duowan.kiwi,1,591,-77,-11,19,20,99,44,0,24,32,234,96,100,-1,-1,-1,-1,-1,-1,0.51MB/s,8.39MB/s,122523,
15:11:25,FALSE,com.duowan.kiwi,1,591,-77,-11,19,20,,,,,,,,,,,,,,,,,,
15:11:27,FALSE,com.duowan.kiwi,1,591,-77,-11,19,20,99,44,0,24,32,234,96,100,-1,-1,-1,-1,-1,-1,0.61MB/s,8.95MB/s,124526,
15:11:27,FALSE,com.duowan.kiwi,1,591,-77,-11,19,20,,,,,,,,,,,,,,,,,,
15:11:29,FALSE,com.duowan.kiwi,1,591,-77,-11,19,20,99,44,0,24,32,234,96,100,-1,-1,-1,-1,-1,-1,0.34MB/s,5.30MB/s,126535,
15:11:29,FALSE,com.duowan.kiwi,1,57,-77,-11,19,20,,,,,,,,,,,,,,,,,,
15:11:31,FALSE,com.duowan.kiwi,1,176,-77,-11,19,20,99,44,0,24,32,234,96,100,100,-1,-1,-1,-1,-1,0.56MB/s,7.85MB/s,128538,
15:11:31,FALSE,com.duowan.kiwi,1,176,-88,-11,7,20,,,,,,,,,,,,,,,,,,
15:11:33,FALSE,com.duowan.kiwi,1,176,-88,-11,7,20,99,44,0,24,32,233,96,100,0,-1,-1,-1,35,100,0.57MB/s,7.85MB/s,130534,
15:11:33,FALSE,com.duowan.kiwi,1,176,-88,-11,7,20,,,,,,,,,,,,,,,,,,
15:11:35,FALSE,com.duowan.kiwi,1,176,-88,-11,7,20,99,44,0,24,32,233,96,100,50,-1,-1,-1,-1,-1,0.46MB/s,7.48MB/s,132539,
15:11:35,FALSE,com.duowan.kiwi,1,176,-88,-11,7,20,,,,,,,,,,,,,,,,,,
15:11:37,FALSE,com.duowan.kiwi,1,73,-88,-11,7,20,99,44,0,24,32,233,96,100,-1,-1,-1,-1,-1,-1,0.41MB/s,5.38MB/s,134540,
15:11:37,FALSE,com.duowan.kiwi,1,73,-88,-11,7,20,,,,,,,,,,,,,,,,,,
15:11:39,FALSE,com.duowan.kiwi,1,73,-88,-11,7,20,99,44,0,24,32,233,96,100,-1,-1,-1,-1,-1,-1,0.38MB/s,5.61MB/s,136543,
15:11:39,FALSE,com.duowan.kiwi,1,73,-88,-11,7,20,,,,,,,,,,,,,,,,,,
15:11:41,FALSE,com.duowan.kiwi,1,74,-71,-11,17,20,99,44,0,24,32,233,96,100,0,-1,-1,-1,-1,-1,0.38MB/s,6.20MB/s,138548,
15:11:41,FALSE,com.duowan.kiwi,1,74,-71,-11,17,20,,,,,,,,,,,,,,,,,,
15:11:43,FALSE,com.duowan.kiwi,1,74,-71,-11,17,20,99,44,0,24,32,233,96,100,-1,-1,-1,-1,-1,-1,0.46MB/s,8.34MB/s,140555,
15:11:43,FALSE,com.duowan.kiwi,1,74,-84,-11,19,20,,,,,,,,,,,,,,,,,,
15:11:45,FALSE,com.duowan.kiwi,1,74,-84,-11,19,20,99,44,0,24,32,233,96,100,-1,0,-1,31,-1,-1,0.34MB/s,5.83MB/s,142553,
15:11:45,FALSE,com.duowan.kiwi,1,74,-84,-11,19,20,,,,,,,,,,,,,,,,,,
15:11:47,FALSE,com.duowan.kiwi,1,72,-68,-11,22,20,99,44,0,24,32,233,96,100,-1,-1,-1,-1,-1,-1,0.45MB/s,5.78MB/s,144553,
15:11:47,FALSE,com.duowan.kiwi,1,72,-68,-11,22,20,,,,,,,,,,,,,,,,,,
15:11:49,FALSE,com.duowan.kiwi,1,72,-68,-11,22,20,99,44,0,24,32,233,96,100,0,-1,-1,-1,-1,-1,0.46MB/s,7.39MB/s,146556,
15:11:49,FALSE,com.duowan.kiwi,1,72,-74,-11,22,20,,,,,,,,,,,,,,,,,,
15:11:51,FALSE,com.duowan.kiwi,1,72,-74,-11,22,20,99,44,0,24,32,233,96,100,-1,-1,-1,-1,-1,-1,0.47MB/s,6.39MB/s,148564,
15:11:51,FALSE,com.duowan.kiwi,1,72,-74,-11,22,20,,,,,,,,,,,,,,,,,,
15:11:53,FALSE,com.duowan.kiwi,1,35,-74,-11,22,20,99,44,0,24,32,233,96,100,-1,-1,-1,-1,-1,-1,0.58MB/s,8.18MB/s,150564,
15:11:53,FALSE,com.duowan.kiwi,1,35,-80,-11,16,20,,,,,,,,,,,,,,,,,,
15:11:55,FALSE,com.duowan.kiwi,1,35,-80,-11,16,20,99,44,0,24,32,233,96,100,0,-1,-1,-1,49,100,0.37MB/s,7.02MB/s,152573,
15:11:55,FALSE,com.duowan.kiwi,1,35,-80,-11,16,20,,,,,,,,,,,,,,,,,,
15:11:57,FALSE,com.duowan.kiwi,1,35,-80,-11,16,20,99,44,0,24,32,233,96,100,-1,-1,-1,-1,-1,-1,0.54MB/s,7.70MB/s,154571,
15:11:57,FALSE,com.duowan.kiwi,1,35,-80,-11,16,20,,,,,,,,,,,,,,,,,,
15:11:59,FALSE,com.duowan.kiwi,1,35,-72,-11,21,20,99,44,0,24,32,233,96,100,-1,-1,-1,-1,-1,-1,0.49MB/s,6.26MB/s,156572,
15:11:59,FALSE,com.duowan.kiwi,1,35,-72,-11,21,20,,,,,,,,,,,,,,,,,,
15:12:01,FALSE,com.duowan.kiwi,1,33,-72,-11,21,20,99,44,0,24,32,233,96,100,-1,-1,-1,-1,-1,-1,0.47MB/s,6.91MB/s,158580,
15:12:01,FALSE,com.duowan.kiwi,1,33,-77,-11,21,20,,,,,,,,,,,,,,,,,,
15:12:03,FALSE,com.duowan.kiwi,1,33,-77,-11,21,20,99,44,0,24,32,232,96,100,100,-1,-1,-1,30,100,0.48MB/s,6.99MB/s,160580,
15:12:03,FALSE,com.duowan.kiwi,1,33,-77,-11,21,20,,,,,,,,,,,,,,,,,,
15:12:05,FALSE,com.duowan.kiwi,1,33,-77,-11,21,20,99,44,0,24,32,232,96,100,-1,-1,-1,-1,-1,-1,0.49MB/s,7.35MB/s,162582,
15:12:05,FALSE,com.duowan.kiwi,1,33,-71,-11,24,20,,,,,,,,,,,,,,,,,,
15:12:07,FALSE,com.duowan.kiwi,1,33,-71,-11,24,20,99,44,0,24,32,232,96,100,100,-1,-1,-1,-1,-1,0.47MB/s,7.82MB/s,164584,
15:12:07,FALSE,com.duowan.kiwi,1,33,-71,-11,24,20,,,,,,,,,,,,,,,,,,
15:12:09,FALSE,com.duowan.kiwi,1,257,-77,-11,21,20,99,44,0,24,32,232,96,100,-1,-1,-1,-1,-1,-1,0.43MB/s,7.82MB/s,166590,
15:12:09,FALSE,com.duowan.kiwi,1,257,-77,-11,21,20,,,,,,,,,,,,,,,,,,
15:12:11,FALSE,com.duowan.kiwi,1,257,-77,-11,21,20,99,44,0,24,32,232,96,100,0,-1,-1,-1,-1,-1,0.39MB/s,6.08MB/s,168597,
15:12:11,FALSE,com.duowan.kiwi,1,257,-77,-11,21,20,,,,,,,,,,,,,,,,,,
15:12:13,FALSE,com.duowan.kiwi,1,257,-77,-11,21,20,99,44,0,24,32,232,96,100,-1,-1,-1,-1,-1,-1,0.42MB/s,7.18MB/s,170594,
15:12:13,FALSE,com.duowan.kiwi,1,257,-77,-11,21,20,,,,,,,,,,,,,,,,,,
15:12:15,FALSE,com.duowan.kiwi,1,257,-74,-11,22,20,99,44,0,24,32,232,96,100,-1,0,-1,37,-1,-1,0.30MB/s,5.78MB/s,172598,
15:12:15,FALSE,com.duowan.kiwi,1,257,-74,-11,22,20,,,,,,,,,,,,,,,,,,
15:12:17,FALSE,com.duowan.kiwi,1,257,-74,-11,22,20,99,44,0,24,32,232,96,100,0,-1,-1,-1,-1,-1,0.43MB/s,9.34MB/s,174604,
15:12:17,FALSE,com.duowan.kiwi,1,257,-74,-11,22,20,,,,,,,,,,,,,,,,,,
15:12:19,FALSE,com.duowan.kiwi,1,356,-76,-11,21,20,99,44,0,24,32,232,96,100,-1,-1,-1,-1,-1,-1,0.52MB/s,9.38MB/s,176603,
15:12:19,FALSE,com.duowan.kiwi,1,356,-76,-11,21,20,,,,,,,,,,,,,,,,,,
15:12:21,FALSE,com.duowan.kiwi,1,356,-76,-11,21,20,99,44,0,24,32,231,95,100,0,-1,-1,-1,15,50,0.50MB/s,8.34MB/s,178608,
15:12:21,FALSE,com.duowan.kiwi,1,356,-76,-11,21,20,,,,,,,,,,,,,,,,,,
15:12:23,FALSE,com.duowan.kiwi,1,356,-76,-11,21,20,99,44,0,24,32,231,95,100,-1,-1,-1,-1,-1,-1,0.43MB/s,7.79MB/s,180610,
15:12:23,FALSE,com.duowan.kiwi,1,356,-76,-11,21,20,,,,,,,,,,,,,,,,,,
15:12:25,FALSE,com.duowan.kiwi,1,356,-76,-11,21,20,99,44,0,24,32,231,95,100,-1,-1,-1,-1,-1,-1,0.30MB/s,3.78MB/s,182613,
15:12:25,FALSE,com.duowan.kiwi,1,356,-76,-11,21,20,,,,,,,,,,,,,,,,,,
15:12:27,FALSE,com.duowan.kiwi,1,356,-76,-11,21,20,99,44,0,24,32,231,95,100,-1,-1,-1,-1,-1,-1,0.44MB/s,8.00MB/s,184620,
15:12:27,FALSE,com.duowan.kiwi,1,356,-76,-11,21,20,,,,,,,,,,,,,,,,,,
15:12:29,FALSE,com.duowan.kiwi,1,356,-76,-11,21,20,99,44,0,24,32,231,95,100,-1,-1,-1,-1,-1,-1,0.29MB/s,4.93MB/s,186634,
15:12:29,FALSE,com.duowan.kiwi,1,356,-76,-11,21,20,,,,,,,,,,,,,,,,,,
15:12:31,FALSE,com.duowan.kiwi,1,356,-76,-11,21,20,99,44,0,24,32,231,95,100,0,-1,-1,-1,-1,-1,0.38MB/s,5.34MB/s,188637,
15:12:31,FALSE,com.duowan.kiwi,1,356,-90,-12,7,20,,,,,,,,,,,,,,,,,,
15:12:33,FALSE,com.duowan.kiwi,1,356,-90,-12,7,20,99,44,0,24,32,231,95,100,0,-1,-1,-1,-1,-1,0.23MB/s,4.29MB/s,190640,
15:12:33,FALSE,com.duowan.kiwi,1,2,-90,-12,7,20,,,,,,,,,,,,,,,,,,
15:12:35,FALSE,com.duowan.kiwi,1,2,-93,-12,3,20,99,44,0,24,32,231,95,100,50,-1,-1,-1,-1,-1,0.38MB/s,5.64MB/s,192644,
15:12:35,FALSE,com.duowan.kiwi,1,2,-93,-12,3,20,,,,,,,,,,,,,,,,,,
